index,angle,houghAngle,houghConfidence,projectionAngle,projectionConfidence,freqHoughAngle,freqHoughConfidence
5,4.50,5.00,0.46,5.00,0.16,4.00,0.14
5,4.75,5.00,0.94,5.00,0.22,5.00,0.10
5,5.00,5.00,1.00,5.00,0.24,5.00,0.35
5,5.25,5.00,0.79,5.00,0.18,5.00,0.20
5,5.50,6.00,0.36,6.00,0.15,5.00,0.10
5,5.75,6.00,0.88,6.00,0.22,6.00,0.14
5,6.00,6.00,1.00,6.00,0.23,6.00,0.53
5,6.25,6.00,0.76,6.00,0.18,6.00,0.26
5,6.50,7.00,0.43,7.00,0.16,6.00,0.18
5,6.75,7.00,0.87,7.00,0.21,7.00,0.14
5,7.00,7.00,1.00,7.00,0.22,7.00,0.25
5,7.25,7.00,0.57,7.00,0.17,7.00,0.26
5,7.50,8.00,0.55,8.00,0.16,8.00,0.13
5,7.75,8.00,0.93,8.00,0.21,8.00,0.17
5,8.00,8.00,1.00,8.00,0.22,8.00,0.32
5,8.25,8.00,0.82,8.00,0.17,8.00,0.21
5,8.50,9.00,0.32,9.00,0.15,8.00,0.11
5,8.75,9.00,0.84,9.00,0.21,9.00,0.18
5,9.00,9.00,0.98,9.00,0.22,9.00,0.40
5,9.25,9.00,0.68,9.00,0.17,9.00,0.20
5,9.50,10.00,0.38,10.00,0.15,9.00,0.13
5,9.75,10.00,0.88,10.00,0.22,10.00,0.18
5,10.00,10.00,1.00,10.00,0.23,10.00,0.45
6,-10.00,-10.00,0.97,-10.00,0.25,-10.00,0.13
6,-9.75,-10.00,0.41,-10.00,0.18,-10.00,0.06
6,-9.50,-10.00,0.29,-9.00,0.17,-9.00,0.06
6,-9.25,-9.00,0.92,-9.00,0.24,-9.00,0.19
6,-9.00,-9.00,1.00,-9.00,0.24,-9.00,0.13
6,-8.75,-9.00,0.28,-9.00,0.17,-9.00,0.04
6,-8.50,-9.00,0.23,-8.00,0.16,-8.00,0.08
6,-8.25,-8.00,0.90,-8.00,0.24,-8.00,0.11
6,-8.00,-8.00,1.00,-8.00,0.24,-8.00,0.09
6,-7.75,-8.00,0.26,-8.00,0.17,-8.00,0.05
6,-7.50,-8.00,0.21,-7.00,0.17,-7.00,0.07
6,-7.25,-7.00,0.90,-7.00,0.23,-7.00,0.12
6,-7.00,-7.00,1.00,-7.00,0.24,-7.00,0.08
6,-6.75,-7.00,0.21,-7.00,0.17,-7.00,0.06
6,-6.50,-7.00,0.24,-6.00,0.16,-6.00,0.05
6,-6.25,-6.00,0.89,-6.00,0.24,-6.00,0.16
6,-6.00,-6.00,1.00,-6.00,0.23,-6.00,0.08
6,-5.75,-6.00,0.29,-6.00,0.18,-6.00,0.03
6,-5.50,-6.00,0.22,-5.00,0.16,-5.00,0.06
6,-5.25,-5.00,0.88,-5.00,0.25,-5.00,0.09
6,-5.00,-5.00,1.00,-5.00,0.24,-5.00,0.07
6,-4.75,-5.00,0.18,-5.00,0.17,-5.00,0.04
6,-4.50,-5.00,0.21,-4.00,0.17,-4.00,0.05
